"script","associated_data_file","associated_data_filename","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableIV.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableIV.csv","Stephan_etal_1981_TableIV.csv","likely reader",TRUE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableIV.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableIV_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableIV.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableIV_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableIV.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableIV_snapshot.xlsx""), | 44:                    sheet = ""TableIV"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Bulbus_olfactorius, Bulbus_olfactorius_accessorius, Lobus_piriformis, Septum, Striatum, Schizo_cortex, Hippocampus, Neocortex) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableIV"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableIX.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableI.csv","Stephan_etal_1981_TableI.csv","likely reader",FALSE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableIX.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableIX_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableIX.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableIX_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableIX.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableIX_snapshot.xlsx""), | 44:                    sheet = ""TableIX"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Area_striata, Corpus_geniculatum_laterale) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableIX"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableIX.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableIX.csv","Stephan_etal_1981_TableIX.csv","likely reader",TRUE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableIX.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableIX_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableIX.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableIX_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableIX.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableIX_snapshot.xlsx""), | 44:                    sheet = ""TableIX"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Area_striata, Corpus_geniculatum_laterale) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableIX"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableV.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableV.csv","Stephan_etal_1981_TableV.csv","likely reader",TRUE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableV.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableV_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableV.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableV_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableV.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableV_snapshot.xlsx""), | 44:                    sheet = ""TableV"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Bulbus_olfactorius, Bulbus_olfactorius_accessorius, Lobus_piriformis, Septum, Striatum, Schizo_cortex, Hippocampus, Neocortex) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableV"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableVI.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableV.csv","Stephan_etal_1981_TableV.csv","likely reader",FALSE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableVI.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableVI_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVI.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableVI_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVI.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableVI_snapshot.xlsx""), | 44:                    sheet = ""TableVI"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Bulbus_olfactorius, Bulbus_olfactorius_accessorius, Lobus_piriformis, Septum, Striatum, Schizo_cortex, Hippocampus, Neocortex) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableVI"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableVI.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableVI.csv","Stephan_etal_1981_TableVI.csv","likely reader",TRUE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableVI.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableVI_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVI.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableVI_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVI.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableVI_snapshot.xlsx""), | 44:                    sheet = ""TableVI"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Bulbus_olfactorius, Bulbus_olfactorius_accessorius, Lobus_piriformis, Septum, Striatum, Schizo_cortex, Hippocampus, Neocortex) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableVI"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableVII.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableV.csv","Stephan_etal_1981_TableV.csv","likely reader",FALSE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableVII.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableVII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVII.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableVII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVII.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableVII_snapshot.xlsx""), | 44:                    sheet = ""TableVII"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Epithalamus, Thalamus, Hypothalamus, Subthalamus, Pallidum, Nucleus_subthalamicus, Capsula_interna, Tractus_opticus) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableVII"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableVII.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableVI.csv","Stephan_etal_1981_TableVI.csv","likely reader",FALSE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableVII.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableVII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVII.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableVII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVII.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableVII_snapshot.xlsx""), | 44:                    sheet = ""TableVII"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Epithalamus, Thalamus, Hypothalamus, Subthalamus, Pallidum, Nucleus_subthalamicus, Capsula_interna, Tractus_opticus) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableVII"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableVII.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableVII.csv","Stephan_etal_1981_TableVII.csv","likely reader",TRUE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableVII.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableVII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVII.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableVII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVII.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableVII_snapshot.xlsx""), | 44:                    sheet = ""TableVII"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Epithalamus, Thalamus, Hypothalamus, Subthalamus, Pallidum, Nucleus_subthalamicus, Capsula_interna, Tractus_opticus) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableVII"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableVIII.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableV.csv","Stephan_etal_1981_TableV.csv","likely reader",FALSE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableVIII.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableVIII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVIII.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableVIII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVIII.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableVIII_snapshot.xlsx""), | 44:                    sheet = ""TableVIII"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Epithalamus, Thalamus, Hypothalamus, Subthalamus, Pallidum, Nucleus_subthalamicus, Capsula_interna, Tractus_opticus) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableVIII"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableVIII.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableVI.csv","Stephan_etal_1981_TableVI.csv","likely reader",FALSE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableVIII.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableVIII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVIII.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableVIII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVIII.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableVIII_snapshot.xlsx""), | 44:                    sheet = ""TableVIII"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Epithalamus, Thalamus, Hypothalamus, Subthalamus, Pallidum, Nucleus_subthalamicus, Capsula_interna, Tractus_opticus) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableVIII"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableVIII.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableVII.csv","Stephan_etal_1981_TableVII.csv","likely reader",FALSE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableVIII.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableVIII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVIII.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableVIII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVIII.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableVIII_snapshot.xlsx""), | 44:                    sheet = ""TableVIII"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Epithalamus, Thalamus, Hypothalamus, Subthalamus, Pallidum, Nucleus_subthalamicus, Capsula_interna, Tractus_opticus) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableVIII"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableVIII.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableVIII.csv","Stephan_etal_1981_TableVIII.csv","likely reader",TRUE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableVIII.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableVIII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVIII.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableVIII_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableVIII.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableVIII_snapshot.xlsx""), | 44:                    sheet = ""TableVIII"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Epithalamus, Thalamus, Hypothalamus, Subthalamus, Pallidum, Nucleus_subthalamicus, Capsula_interna, Tractus_opticus) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableVIII"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableX.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableX.csv","Stephan_etal_1981_TableX.csv","likely reader",TRUE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableX.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableX_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableX.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableX_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableX.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableX_snapshot.xlsx""), | 44:                    sheet = ""TableX"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Palaeocortex, Amygdala, Complexus_centromedialis, Nucleus_tractus_olfactorius, Complexus_corticobasolateralis, Nucleus_amygdalae_basalis_pars_magnocellularis) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableX"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableXI.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableX.csv","Stephan_etal_1981_TableX.csv","likely reader",FALSE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableXI.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableXI_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableXI.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableXI_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableXI.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableXI_snapshot.xlsx""), | 44:                    sheet = ""TableXI"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Palaeocortex, Amygdala, Complexus_centromedialis, Nucleus_tractus_olfactorius, Complexus_corticobasolateralis, Nucleus_amygdalae_basalis_pars_magnocellularis) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableXI"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableXI.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableXI.csv","Stephan_etal_1981_TableXI.csv","likely reader",TRUE,TRUE,"1;15;16;43;52","1: # Stephan_etal_1981_TableXI.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 14: # | 15: # Input : per_table/Stephan_etal_1981_TableXI_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableXI.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 15: # Input : per_table/Stephan_etal_1981_TableXI_snapshot.xlsx | 16: # Output: Stephan_etal_1981_TableXI.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 17: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 42:  | 43: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableXI_snapshot.xlsx""), | 44:                    sheet = ""TableXI"", skip = 1)   # row 1 is the caption || 51:   transmute(species, group, Palaeocortex, Amygdala, Complexus_centromedialis, Nucleus_tractus_olfactorius, Complexus_corticobasolateralis, Nucleus_amygdalae_basalis_pars_magnocellularis) %>% | 52:   mutate(source = ""Stephan_etal_1981_TableXI"") | 53: "
"Stephan_etal_1981/per_table/Stephan_etal_1981_TableXII.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableX.csv","Stephan_etal_1981_TableX.csv","likely reader",FALSE,TRUE,"1;19;20;47;56","1: # Stephan_etal_1981_TableXII.R | 2: # Preparation step for ONE printed table of Stephan, Frahm & Baron (1981), || 18: # | 19: # Input : per_table/Stephan_etal_1981_TableXII_snapshot.xlsx | 20: # Output: Stephan_etal_1981_TableXII.csv  +  DOI-encoded TSV in __Public/comparative-data/ || 19: # Input : per_table/Stephan_etal_1981_TableXII_snapshot.xlsx | 20: # Output: Stephan_etal_1981_TableXII.csv  +  DOI-encoded TSV in __Public/comparative-data/ | 21: suppressPackageStartupMessages({ library(readxl); library(readr); library(dplyr); library(stringr) }) || 46:  | 47: snap <- read_excel(file.path(folder, ""Stephan_etal_1981_TableXII_snapshot.xlsx""), | 48:                    sheet = ""TableXII"", skip = 1)   # row 1 is the caption || 55:   transmute(species, group, Complexus_vestibularis_unilateral, Nucleus_vestibularis_superior_unilateral, Nucleus_vestibularis_lateralis_unilateral, Nucleus_vestibularis_medialis_unilateral, Nucleus_vestibularis_descendens_unilateral) %>% | 56:   mutate(source = ""Stephan_etal_1981_TableXII"") | 57: "
