Species,Variable,Value,Teams,n_teams,Sources,n_sources,Source_detail,Year_used
Tenrec ecaudatus,Tractus_opticus_Vol.mm3,2.73,Selected_collection,1,Stephan_etal_1981_TableVII,1,Selected_collection: Stephan_etal_1981_TableVII,1981
Tenrec ecaudatus,Ventral_pons_Vol.mm3,2.51,Selected_collection,1,Matano_etal_1985_b_Table1,1,Selected_collection: Matano_etal_1985_b_Table1,1985
Tenrec ecaudatus,Ventricles_Vol.mm3,65.3,Selected_collection,1,Stephan_etal_1981_TableI,1,Selected_collection: Stephan_etal_1981_TableI,1981
Trachypithecus francoisi,Agranular_insular_cortex_Vol.mm3,320,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Trachypithecus francoisi,Agranular_insular_cortex_left_Vol.mm3,160,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Trachypithecus francoisi,Body_Mass.g,7700,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Trachypithecus francoisi,Brain_Mass.mg,102.1,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Trachypithecus francoisi,Dysgranular_insular_cortex_Vol.mm3,434,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Trachypithecus francoisi,Dysgranular_insular_cortex_left_Vol.mm3,217,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Trachypithecus francoisi,Granular_insular_cortex_Vol.mm3,498,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Trachypithecus francoisi,Granular_insular_cortex_left_Vol.mm3,249,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Trachypithecus francoisi,Insula_Vol.mm3,1250,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Trachypithecus francoisi,Insula_left_Vol.mm3,625,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Trachypithecus francoisi,Total_brain_net_volume_Vol.mm3,98552,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Tupaia glis,Amygdala_Vol.mm3,76.5,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Tupaia glis,Area_striata_Vol.mm3,179,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Tupaia glis,Area_striata_grey_matter_Vol.mm3,169,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Tupaia glis,Area_striata_lamina_1_Vol.mm3,19.6,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Tupaia glis,Area_striata_laminae_2_6_Vol.mm3,149,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Tupaia glis,Area_striata_white_matter_Vol.mm3,10.2,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Tupaia glis,Body_Mass.g,170,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia glis,Brain_Mass.mg,3200,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia glis,Bulbus_olfactorius_Vol.mm3,131.5,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia glis,Bulbus_olfactorius_accessorius_Vol.mm3,2.41,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia glis,Capsula_interna_Vol.mm3,24.6,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Tupaia glis,Cerebellar_nuclei_total_Vol.mm3,12.46,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Tupaia glis,Cerebellum_Vol.mm3,376,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia glis,Complexus_centromedialis_Vol.mm3,24.2,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Tupaia glis,Complexus_corticobasolateralis_Vol.mm3,52.3,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Tupaia glis,Complexus_vestibularis_Vol.mm3,20.2,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Tupaia glis,Complexus_vestibularis_unilateral_Vol.mm3,10.1,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Tupaia glis,Corpus_geniculatum_laterale_Vol.mm3,12.9,Selected_collection,1,Stephan_etal_1984_Table1,1,Selected_collection: Stephan_etal_1984_Table1,1984
Tupaia glis,Corpus_pineal_Vol.mm3,0.393,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Tupaia glis,Corpus_subcommissurale_Vol.mm3,0.0804,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Tupaia glis,Corpus_subfornicale_Vol.mm3,0.0608,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Tupaia glis,Diencephalon_Vol.mm3,275,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia glis,Epithalamus_Vol.mm3,1.98,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Tupaia glis,Hippocampus_Vol.mm3,152,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia glis,Hypothalamus_Vol.mm3,47.5,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Tupaia glis,Interpositus_cerebellar_nuclei_Vol.mm3,3.4,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Tupaia glis,Lateral_cerebellar_nuclei_Vol.mm3,5.13,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Tupaia glis,Lobus_piriformis_Vol.mm3,269,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia glis,Medial_cerebellar_nuclei_Vol.mm3,3.93,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Tupaia glis,Medulla_oblongata_Vol.mm3,219,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia glis,Mesencephalon_Vol.mm3,256,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia glis,Neocortex_Vol.mm3,1036,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Tupaia glis,Neocortex_grey_matter_Vol.mm3,941.4,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Tupaia glis,Neocortex_lamina_1_Vol.mm3,126.8,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Tupaia glis,Neocortex_laminae_2_6_Vol.mm3,814.6,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Tupaia glis,Neocortex_white_matter_Vol.mm3,94.83,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Tupaia glis,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,4.27,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Tupaia glis,Nucleus_habenularis_medialis_Vol.mm3,0.947,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Tupaia glis,Nucleus_septalis_triangularis_Vol.mm3,0.454,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Tupaia glis,Nucleus_subthalamicus_Vol.mm3,1.39,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Tupaia glis,Nucleus_tractus_olfactorius_Vol.mm3,1.71,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Tupaia glis,Nucleus_vestibularis_descendens_Vol.mm3,5.24,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Tupaia glis,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,2.62,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Tupaia glis,Nucleus_vestibularis_lateralis_Vol.mm3,4.14,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Tupaia glis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,2.07,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Tupaia glis,Nucleus_vestibularis_medialis_Vol.mm3,6.54,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Tupaia glis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,3.27,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Tupaia glis,Nucleus_vestibularis_superior_Vol.mm3,4.32,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Tupaia glis,Nucleus_vestibularis_superior_unilateral_Vol.mm3,2.16,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Tupaia glis,Palaeocortex_Vol.mm3,182,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Tupaia glis,Pallidum_Vol.mm3,17.2,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Tupaia glis,Schizo_cortex_Vol.mm3,114,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia glis,Septum_Vol.mm3,27.5,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia glis,Striatum_Vol.mm3,140,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia glis,Subthalamus_Vol.mm3,18.6,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Tupaia glis,Telencephalon_Vol.mm3,1873,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia glis,Thalamus_Vol.mm3,153,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Tupaia glis,Total_brain_net_volume_Vol.mm3,2999,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia glis,Tractus_opticus_Vol.mm3,39.3,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Tupaia glis,Ventral_pons_Vol.mm3,13.8,Selected_collection,1,Matano_etal_1985_b_Table1,1,Selected_collection: Matano_etal_1985_b_Table1,1985
Tupaia glis,Ventricles_Vol.mm3,38.2,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia minor,Area_striata_Vol.mm3,164,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Tupaia minor,Area_striata_grey_matter_Vol.mm3,152,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Tupaia minor,Area_striata_white_matter_Vol.mm3,12.5,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Tupaia minor,Body_Mass.g,70,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia minor,Brain_Mass.mg,2580,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia minor,Bulbus_olfactorius_Vol.mm3,94.3,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia minor,Bulbus_olfactorius_accessorius_Vol.mm3,2.28,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia minor,Cerebellum_Vol.mm3,308,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia minor,Corpus_geniculatum_laterale_Vol.mm3,9.88,Selected_collection,1,Stephan_etal_1984_Table1,1,Selected_collection: Stephan_etal_1984_Table1,1984
Tupaia minor,Diencephalon_Vol.mm3,251,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia minor,Hippocampus_Vol.mm3,132,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia minor,Lobus_piriformis_Vol.mm3,205,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia minor,Medulla_oblongata_Vol.mm3,173,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia minor,Mesencephalon_Vol.mm3,249,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia minor,Neocortex_Vol.mm3,774,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia minor,Schizo_cortex_Vol.mm3,91.9,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia minor,Septum_Vol.mm3,26.1,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia minor,Striatum_Vol.mm3,124,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Tupaia minor,Telencephalon_Vol.mm3,1449,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia minor,Total_brain_net_volume_Vol.mm3,2430,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Tupaia minor,Ventricles_Vol.mm3,22.2,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Urogale everetti,Area_striata_Vol.mm3,136,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Urogale everetti,Area_striata_grey_matter_Vol.mm3,123,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Urogale everetti,Area_striata_lamina_1_Vol.mm3,15.5,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Urogale everetti,Area_striata_laminae_2_6_Vol.mm3,108,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Urogale everetti,Area_striata_white_matter_Vol.mm3,12.7,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Urogale everetti,Body_Mass.g,275,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Urogale everetti,Brain_Mass.mg,4280,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Urogale everetti,Bulbus_olfactorius_Vol.mm3,184,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Urogale everetti,Bulbus_olfactorius_accessorius_Vol.mm3,2.1,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Urogale everetti,Cerebellar_nuclei_total_Vol.mm3,15.07,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Urogale everetti,Cerebellum_Vol.mm3,513,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Urogale everetti,Complexus_vestibularis_Vol.mm3,25,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Urogale everetti,Complexus_vestibularis_unilateral_Vol.mm3,12.5,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Urogale everetti,Corpus_geniculatum_laterale_Vol.mm3,9.98,Selected_collection,1,Stephan_etal_1984_Table1,1,Selected_collection: Stephan_etal_1984_Table1,1984
Urogale everetti,Corpus_pineal_Vol.mm3,1.42,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Urogale everetti,Corpus_subcommissurale_Vol.mm3,0.0572,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Urogale everetti,Corpus_subfornicale_Vol.mm3,0.136,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Urogale everetti,Diencephalon_Vol.mm3,394,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Urogale everetti,Hippocampus_Vol.mm3,173,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Urogale everetti,Interpositus_cerebellar_nuclei_Vol.mm3,3.94,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Urogale everetti,Lateral_cerebellar_nuclei_Vol.mm3,7,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Urogale everetti,Lobus_piriformis_Vol.mm3,362,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Urogale everetti,Medial_cerebellar_nuclei_Vol.mm3,4.13,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Urogale everetti,Medulla_oblongata_Vol.mm3,355,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Urogale everetti,Mesencephalon_Vol.mm3,307,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Urogale everetti,Neocortex_Vol.mm3,1338,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Urogale everetti,Neocortex_grey_matter_Vol.mm3,1139,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Urogale everetti,Neocortex_lamina_1_Vol.mm3,157.2,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Urogale everetti,Neocortex_laminae_2_6_Vol.mm3,981.6,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Urogale everetti,Neocortex_white_matter_Vol.mm3,199.2,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Urogale everetti,Nucleus_habenularis_medialis_Vol.mm3,0.926,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Urogale everetti,Nucleus_septalis_triangularis_Vol.mm3,0.66,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Urogale everetti,Nucleus_vestibularis_descendens_Vol.mm3,7.18,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Urogale everetti,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,3.59,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Urogale everetti,Nucleus_vestibularis_lateralis_Vol.mm3,4.66,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Urogale everetti,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,2.33,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Urogale everetti,Nucleus_vestibularis_medialis_Vol.mm3,9.36,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Urogale everetti,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,4.68,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Urogale everetti,Nucleus_vestibularis_superior_Vol.mm3,3.82,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Urogale everetti,Nucleus_vestibularis_superior_unilateral_Vol.mm3,1.91,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Urogale everetti,Schizo_cortex_Vol.mm3,124,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Urogale everetti,Septum_Vol.mm3,45.1,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
